ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
4309667824438929,Alberto Ferreira da Rocha Junior,Junior,"TIBAJI, Alberto.;TIBAJI, ALBERTO;DA ROCHA JUNIOR, ALBERTO FERREIRA",Rio de Janeiro,RJ,"Alberto Ferreira da Rocha Junior (Alberto Tibaji) possui Graduação em Artes Cênicas pela Universidade Federal do Estado do Rio de Janeiro (1987), Mestrado em Filosofia pela Universidade Federal do Rio de Janeiro (1991) e Doutorado em Artes pela Universidade de São Paulo (2002). Atualmente é Professor Titular da Universidade Federal de São João del-Rei. Tem experiência na área de Artes, com ênfase em História do Espetáculo, e na área de Letras. Atualmente desenvolve projetos de pesquisa dentro da linha Cultura, Política e Memória e orienta trabalhos com ênfase em arquivo, memória e história; auto/biografias; diversidade sexual; e comicidade. Coordenou até dezembro de 2008 projeto de infraestrutura de pesquisa em acervos artísticos, literários e culturais com financiamento pela FINEP/MCT. Pró-reitor de Extensão e Assuntos Comunitários da UFSJ de agosto de 2004 a julho de 2008. Coordenou do 18º ao 21º Inverno Cultural da UFSJ. Coordenador nacional da área temática cultura (2005-2008) do Fórum de Pró-reitores de Extensão das Universidades Públicas Brasileiras (FORPROEX). Coordenador dos editais PROEXT-Cultura 2007 e 2008, com financiamento da Petrobrás em âmbito nacional. Representante da ANDIFES no Conselho Nacional de Política Cultural (MinC) de dez.2007-mai.2009. Assessor da Secretaria-Executiva do Ministério da Cultura de 19 de maio de 2009 a 30 de junho de 2010. Pró-reitor de Extensão e Assuntos Comunitários interino da UFSJ e coordenador interino do 24º Inverno Cultural da UFSJ no período de 30 de março a 06 de junho de 2011. Coordenador do Curso de Graduação em Teatro da UFSJ de 2013 a 2015. Pós-doutoramento na UNIRIO, sob a supervisão de Maria Helena Werneck, com pesquisa intitulada Fluxos culturais entre o teatro português e o teatro brasileiro: escritas (auto)biográficas de artistas portugueses, mais especificamente sobre a vida e obra de António de Sousa Bastos. Coordenou projeto de pesquisa e de extensão intitulado Araci: teatro, contemporaneidade e extensão universitária com financiamento do MEC/PROEXT 2014 e da FAPEMIG. Foi contemplado com o auxílio Pesquisador Mineiro pela FAPEMIG para o período de julho de 2014 a junho de 2016. Atualmente é o líder do Grupo de Pesquisas em Artes Cênicas da UFSJ e vice-líder do grupo Estudos de História e Historiografia do Espetáculo da UNIRIO, ambos cadastrados no Diretório dos Grupos de Pesquisa do CNPq. Short Term Visiting Scholar na University of Georgia (out.-dez 2017). Seu projeto de pesquisa docente atual intitula-se Diversidade sexual e teatro no Brasil e tem financiamento do edital Demanda Universal CNPq 2018. Representante da UFSJ junto ao UFSJ, junto ao Conselho Municipal dos Direitos Humanos de Lésbicas, Gays, Bissexuais, Travestis e Transexuais LGBT da Prefeitura Municipal de São João del-Rei (2021-2023).",21-05-2022,Universidade Federal de São João Del-Rei,
4339892040710332,Wellington Menegaz de Paula,Paula,"PAULA, W. M.;MENEGAZ, WELLINGTON",Uberlândia,MG,"Ator e professor de Teatro. Docente do Curso de Teatro e do Mestrado Profissional em Artes da  Universidade Federal de Uberlândia (UFU). Pós-doutor, Doutor e Mestre em Teatro pelo Programa de Pós-graduação em Teatro da Universidade do Estado de Santa Catarina (PPGT UDESC). Autor do livro Teatro com Adolescentes: dentro e fora da escola (2016). Graduado em Educação Artística com Habilitação em Artes Cênicas pela Universidade Federal de Uberlândia e especialista em Psicopedagogia em Contextos Educacionais pela Universidade Católica de Uberlândia. Atuou durante dez anos como professor de Arte/Teatro em escolas de Educação Básica em Uberlândia. Foi coordenador do Subprojeto Teatro PIBID da UFU (2014-2017). Sua pesquisa investiga o ensino do teatro na educação básica e em contextos comunitários; a abordagem do drama e seus desdobramentos na educação; mídias digitais e redes sociais e suas reverberações no ensino de adolescentes e jovens.  Membro do Núcleo Coelhos Mordem e do GEAC/UFU.",12-07-2022,,https://orcid.org/0000-0002-8062-4600
4396977006055773,Elvina Maria Caetano Pereira,Pereira,"CAETANO, Nina;Pereira, Elvina M. C.;Pereira, E. M. C.",BELO HORIZONTE,MG,"Nina Caetano é Doutora em Artes Cênicas pela ECA - Escola de Comunicações e Artes da USP (2011) e Professora Associada do DEART - Departamento de Artes Cênicas da UFOP (Universidade Federal de Ouro Preto). Na UFOP, também atua no PPGAC-IFAC - Programa de Pós-Graduação em Artes Cênicas do Instituto de Filosofia, Artes e Cultura, na linha de pesquisa Processos e Poéticas da Cena Contemporânea, em que desenvolve seu projeto docente: &amp;quot;Práticas Feministas Decoloniais&amp;quot;. &amp;#10;Performer e pesquisadora, investiga modalidades cênicas liminares e as relações entre performance, gênero e feminismo. Como dramaturga, já trabalhou junto a diversos grupos teatrais de Belo Horizonte, seja orientando processos ou produzindo dramaturgias colaborativas. Como DJ, realiza um projeto de discotecagem feminista, privilegiando produções de mulheres cis e de pessoas trans. Atualmente é coordenadora do grupo de pesquisa NINFEIAS (CNPq) que integra pesquisadories das Artes Cênicas da UFOP e outras universidades, além de ativistas. Como um Núcleo de INvestigações FEminIstAS, o NINFEIAS tem forte atuação extensionista, tanto junto à comunidade acadêmica quanto junto à população ouropretana. Além disso, é integrante, desde 2007, do obsCENA, agrupamento independente de pesquisa cênica. Tem experiência na área de Artes, com ênfase em Cena Contemporânea, na qual investiga, sobretudo, os seguintes temas: arte e contemporaneidade, arte pública, performance e gênero, teatro e performatividade, poéticas da cena contemporânea.&amp;#10;Em sua formação acadêmica, possui graduação em Língua e Literatura Francesas pela UFMG - Universidade Federal de Minas Gerais (1996), na qual também fez seu mestrado em Estudos Linguísticos (2000).",16-05-2022,Universidade Federal de Ouro Preto,https://orcid.org/0000-0001-6161-5592
4437860296445521,Rachel Cecília de Oliveira Costa,Costa,"COSTA, Rachel;DE OLIVEIRA, R. C.;DE OLIVEIRA COSTA, R. C.;OLIVEIRA, Rachel Cecília de",João Monlevade,MG,"Rachel Cecília de Oliveira é professora da Escola de Belas Artes da Universidade Federal de Minas Gerais - UFMG e dos Programas de Pós-graduação em Artes da UFMG e da UEMG. Participou da diretoria da Associação Brasileira de Estética - ABRE - por dois mandatos e foi professora visitante na Université Paris I - Pantheon-Sorbonne. Atualmente é editora chefe da Revista Pós do Programa de Pós-graduação em Artes da UFMG e líder do grupo Experiências Descoloniais. Trabalha a pluralidade da arte contemporânea nas interseções entre filosofia, teoria, história e crítica das artes. Além disso, atua como crítica e curadora.",29-06-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0001-6497-6465
4440863322840233,Paulina Maria Caon,Caon,"CAON, P. M.;CAON, PAULINA MARIA",São Paulo,SP,"Docente da Universidade Federal de Uberlândia, é mestre e doutora em Artes Cênicas na linha de pesquisa de Pedagogia do Teatro pela ECA-USP, com período de doutorado sanduíche concedido pela CAPES na Universidade de Buenos Aires (UBA), sob a supervisão da Profa. Dra. Patricia Aschieri - Equipo de Investigación en Antropología del Cuerpo y de la Performance. Pós-doutorado na Faculdade de Educação da USP, com período de estágio no exterior na Universidade de Roma Três, em diálogo com Francesco Careri. Graduada pelo Depto. de Artes Cênicas da Universidade de São Paulo. Colabora com o Coletivo Teatro Dodecafônico desde 2008, que investiga procedimentos contemporâneos para a criação artística, com quem inicia suas investigações sobre o caminhar como prática estética e política. Entre 2001 e 2007 se dedicou  ao estudo do trabalho de Klauss Vianna com o OBARA - grupo de pesquisa e criação. Desde sua graduação trabalhou em ações culturais e artísticas nos projetos Engenho Teatral, Teatro Vocacional e Ademar Guerra, em São Paulo. Nos últimos quinze anos tem estabelecido interfaces entre corporalidade,   teatro,  educação e  antropologia. Essas relações motivaram a pesquisa de mestrado, cuja dissertação intitulada &amp;quot;Construir corpos, tecer histórias - educação e cultura corporal em duas comunidades paulistas&amp;quot;  foi apresentada em 2009 e publicada pela Ed. Annablume em 2012. A tese de doutorado, fruto de pesquisa em campo em duas escolas de Educação Básica, foi defendida em 2015, sob o título: Desvelando Corpos na Escola - experiências corporais e estéticas no convívio entre crianças, adolescentes e professores.",06-07-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0003-3317-3496
4450453554832020,Fabio Fonseca,Fonseca,"FONSECA, F.;FONSECA, FÁBIO;FONSECA, FABIO",Curitiba,PR,"Docente do curso de Artes Visuais da Universidade Federal de Uberlândia (UFU), na subárea de Desenho. Doutor em Teoria e História da Arte pela Universidade de Brasília (UnB), com período sanduíche no Centro de Linguística da Universidade de Lisboa. Mestre em Teoria e História da Arte pela UnB. Especialista em História da Arte do Século XX e Bacharel em Gravura pela Escola de Música e Belas Artes do Paraná (EMBAP-PR). Atualmente desenvolve sua pesquisa sobre o processo de sobrevivência das imagens, procurando integrar sob um viés teórico-metodológico, a pesquisa em Teoria e História da Arte com a produção prática em Artes.",13-07-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0002-1371-5502
4488013441080182,Rosane Preciosa Sequeira,Sequeira,"Preciosa, Rosane;PRECIOSA, ROSANE",Rio de Janeiro,RJ,"Possui graduação em Ciências Sociais pela Universidade Federal do Rio de Janeiro (1979), mestrado em Teoria da Literatura pela Universidade Federal do Rio de Janeiro (1995) e doutorado em Psicologia (Psicologia Clínica) pela Pontifícia Universidade Católica de São Paulo (2002). Atualmente é professor Associado III do Instituto de Artes e Design da Universidade Federal de Juiz de Fora. &amp;#10;Tem experiência na área de  Moda e seus diálogos multidisciplinares, atuando principalmente nos seguintes temas: moda, cultura contemporânea e arte: intercessões, e modos de subjetivação no contemporâneo.",25-06-2022,,
4514157223220619,Helena Lopes da Silva,Silva,"SILVA, Helena Lopes da;LOPES DA SILVA, HELENA",Cruz Alta,RS,"Possui graduação em Educação Artística-Licenciatura Plena em Música - Escola Superior de Artes Santa Cecília (1989), Mestrado e Doutorado - PPG Música UFRGS (2000; 2009). É professora da Escola de Música da Universidade Federal de Minas Gerais (UFMG) , atuando como docente no Curso de licenciatura em Música e no Programa de Pós-Graduação em Música.  Desenvolve pesquisas na área de educação musical, contemplando temáticas ligadas à formação de professores de música, processos de ensino e aprendizagem musical em contextos diversos, mediação da escuta musical, juventude e música.Pesquisadora do Grupo de Pesquisa Aprendizagens Musicais na Contemporaneidade ? APREMUS/CNPq/UNESP. Coordenadora regional (região Sudeste) da Associação Brasileira de Educação Musical (ABEM) e do Núcleo Artes do Programa Residência Pedagógica CAPES/UFMG.",19-06-2022,Universidade Federal de Minas Gerais,
4557955037992266,Cristiano Cezarino Rodrigues,Rodrigues,"RODRIGUES, C. C.;RODRIGUES, Cristiano, C.;RODRIGUES, Cristiano;RODRIGUES, CRISTIANO CEZARINO",Conselheiro Lafaiete,MG,"Cenógrafo e arquiteto. Professor adjunto na Escola de Arquitetura da UFMG. Doutor e mestre pelo Programa de Pós Graduação da Escola de Arquitetura. Possui diversos trabalhos desenvolvidos para teatro, cinema, tv, eventos e exposições sendo alguns destes premiados. Possui artigos publicados em diversos periódicos. Líder do grupo de pesquisa CNPQ Africanidades e a Cidade. Vice líder do grupo de pesquisa CNPQ Barracão - Núcleo de Pesquisa e Experimentação em Cenografia e outras práticas espaciais cênico-performáticas. Coordenador do projeto de Extensão Barracão UFMG. Membro do Scenography Working Group da International Federation of Theatre Resarch (IFTR). Seu trabalho opera na interface entre o espaço e performance. Atualmente trabalha em duas linhas de pesquisa. A primeiras aborda as epistemologias afro-brasileiras e suas relações com a arquitetura, o urbanismo e o design. A segunda o design do espaço da performance como uma prática especial relacional tendo como foco a produção contemporânea da cenografia.",27-06-2022,Universidade Federal de Minas Gerais,
4604705834171688,Márcia Almada,Almada,"ALMADA, Márcia.;ALMADA, MÁRCIA",Rio de Janeiro,RJ,"Professora Associada da Universidade Federal de Minas Gerais, atuando no Curso de Conservação-Restauração de Bens Culturais Móveis da Escola de Belas Artes e nos Programas de Pós Graduação em Artes e em História da Universidade Federal de Minas Gerais. É Doutora, Mestre e Licenciada em História pela Universidade Federal de Minas Gerais, com Pós-Doutorado na Universidade de Campinas. Recebeu bolsa de estudos da FAPEMIG e da Capes para estágio de doutoramento no exterior. É especialista em livros raros e preservação de acervos artísticos e históricos. Tem experiência na área de História, com ênfase em Arte e Cultura, atuando principalmente nas seguintes áreas: livros impressos e manuscritos, preservação de acervos históricos (arquivo, biblioteca e museu), restauração, iconografia e história da arte. Autora de &amp;quot;Das artes da pena e do pincel: caligrafia e pintura em manuscritos no século XVIII&amp;quot;. Foi coordenadora editorial do livro Cartões de Guignard para Amalita (2007) - finalista do Prêmio Jabuti-,  autora de O coração do lugar: depoimentos para Guimarães Rosa em 2006 e publicou diversos artigos. Vencedora do Grande Prêmio Capes Carolina Martuscelli Bori, do Prêmio Capes área de História e do Prêmio UFMG de Teses área de História (2012). Menção Honrosa no III Prêmio ANPUH de Teses.&amp;#10;http://www.iluminuras.art.br&amp;#10;YouTube: Materialidade Iluminuras  https://www.youtube.com/channel/UCPB7Lz4ZEKzy9000yFCUD0w",07-07-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-9046-9229
4645462627717641,Raphael Ferreira da Silva,Silva,"SILVA, Raphael Ferreira da;SILVA, RAPHAEL FERREIRA DA",Mogi Mirim,SP,"Saxofonista, compositor e arranjador, com nove álbuns lançados como solista ou colíder. Doutor em Música pela Unicamp; realizou Pós-Doutorado na University of North Texas/EUA. Atualmente é professor da Universidade Federal de Uberlândia (UFU).",20-07-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0003-2127-6287
4825606089955911,Cláudio Guilarduci,Guilarduci,"GUILARDUCI, Cláudio;GUILARDUCI*, CLÁUDIO;JOSÉ GUILARDUCI, Cláudio",Barbacena,MG,"Professor do Programa de Pós-Graduação (Mestrado) em Artes Cênicas/PPGAC da Universidade Federal de São João del-Rei/UFSJ. Pós-doutorado em Educação (PUC/RJ) em 2016, Pós-doutorado em Artes Cênicas (UNIRIO - CNPq/PDJ, 2011), doutorado (UNIRIO - FAPEMIG/PCRH, 2009) e mestrado em Teatro (UNIRIO, 2001). Graduação em Filosofia pela Universidade Federal de São João del-Rei/UFSJ (1995). Coordenador do Laboratório Ambulatório.",04-05-2022,Universidade Federal de São João Del-Rei,https://orcid.org/0000-0001-5165-5937
4860345266508825,Jussara Rodrigues Fernandino,Fernandino,"FERNANDINO, Jussara Rodrigues",Belo Horizonte,MG,"Professora Associada da Escola de Música da UFMG, atua na área de Educação Musical - Licenciatura em Música e no Programa de Pós-Graduação desta instituição. Doutora e Mestre em Artes pela Universidade Federal de Minas Gerais (Área de Estudo: Artes Cênicas).  Especialista em Educação Musical e Bacharel em Piano pela Escola de Música da Universidade Federal de Minas Gerais. Atriz pela Fundação Clóvis Salgado. Desenvolve pesquisa sobre a relação Arte e Educação, com ênfase na interação cênico-musical. No campo da educação básica e pública coordena a área de Música do Núcleo Artes/Sociologia do PIBID - Programa Institucional de Iniciação à Docência e, neste mesmo programa, também coordenou o Núcleo Música-Teatro. Na extensão foi coordenadora do Centro de Musicalização Infantil da UFMG (CMI), do Programa Escola Integrada (área de Música), desenvolvido pela parceria UFMG e Secretaria Municipal de Educação de Belo Horizonte, e da ação de extensão Musicalização no Projeto Cariúnas, dentre outros projetos. É membro da COMFIC, Comissão para Discussão e Elaboração das Políticas de Formação Inicial e Continuada de Professores da  Educação Básica da UFMG. No âmbito da produção artística atua em eventos musicais e teatrais como pianista, atriz, compositora de musicais e trilhas sonoras.",06-07-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0001-6793-5837
