TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Memória e(m) Performance: material autobiográfico na composição da cena,2014,Português,VAZIO,['Mara Lucia Leal'],['1'],['1'],9710632359254853,Mara Lucia Leal,Leal,"LEAL, M. L.;LEAL, MARA LUCIA;LEAL, MARA;LEAL, M.",São Paulo,SP,"Mara Leal é atriz-performer-pesquisadora. Docente do Curso de Teatro, do Programa de Pós-Graduação em Artes Cênicas (PPGAC) da UFU e do Mestrado Profissional em Artes (PROF-ARTES). Desenvolve pesquisa sobre Cena Contemporânea e Performance na interface entre criação e práticas artístico-pedagógicas. Pesquisadora dos grupos GEAC (CNPq) e PEDAGOGIA DA PERFORMANCE: visualidades da cena e tecnologias críticas do corpo (CNPq); integrante da equipe editorial da Revista Ouvirouver. Organizou os InterFaces e os dossiês sobre Desmontagem (2013/14) e Performance e Pedagogia (2016/17), publicados na Revista Rascunhos e a Mostra Trans[ações]. É autora do livro Performance e(m) Memória (EDUFU, 2014) e de artigos de divulgação de suas pesquisas. Em 2017 realizou a pesquisa de pós-doutorado Performance e pedagogias: poéticas e políticas do corpo entre México (Universidad Autónoma Metropolitana - Cuajimalpa-México-DF) e Espanha (Universidad Castilla-La Mancha - Cuenca). Desde 2013 apresenta a desmontagem Memória em processos. Em 2018, organiza em colaboração com Ileana Diéguez o livro Desmontagens: processos de pesquisa e criação nas artes da cena (7Letras).",01-06-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0003-0381-2488
Treinamentos e modos de existência. (ISBN: 978-85-425-0117-9),2013,Português,VAZIO,"['Alex Beigui de Paiva Cavalcante', 'Maria Beatriz Mendonça']","['1', '2']",['1'],9638277622683373,Alex Beigui de Paiva Cavalcante,Cavalcante,"BEIGUI, Alex.;BEIGUI;Alex Beigui;CAVALCANTE, A B.P.;Alex Beigui de Paiva Cavalcante;CAVALCANTE, ALEX BEIGUI PAIVA;ALEX BEIGUI, ALEX.;BEIGUI, ALEX;ALEX BEIGUI, ALEX;BEIGUI DE PAIVA CAVALCANTE, ALEX",João Pessoa,PB,"Pós-doutorado em Dramaturgia pela Université de Lausanne - Suíça (Bolsista/CAPES); Doutor em Letras (Dramaturgia Comparada - Literatura Brasileira) pela USP (Bolsista-FAPESP); Mestre em Artes Cênicas pela UFBA (Bolsista-CAPES); Graduado em Letras pela UFPB (Bolsista de IC-CNPq). Atua como Professor Permanente (Coordenador) do Programa de Pós-Graduação em Artes Cênicas da UFOP - PPGAC e no Programa de Pós-Graduação em Letras: Estudos da Linguagem da UFOP-PPGEL. Líder do Grupo de Pesquisa no CNPq: DRAMATIC - Grupo de Pesquisa em Dramaturgia: Teorias, Intermídias e Cena cultural. Atou como Professor Permanente do Programa de Pós-Graduação em Estudos da Linguagem - PPgEL da UFRN (2008-2018).  Presidente da Comissão Organizadora do 1º Encontro do ARJ - Art Research Journal (Revista de Pesquisa em Artes) - O Conceito de Pesquisa na Pesquisa em Artes (2012 - CAPES); Membro-Sócio-Efetivo da ABRACE - Associação Brasileira de Pesquisa e Pós-Gradação em Artes Cênicas e Membro-Sócio-Efetivo da ABRALIC - Associação Brasileira de Literatura Comparada.Membro Sócio-Efetivo da SOCINE - Sociedade Brasileira de Estudos de Cinema e Audiovisual. Foi Orientador de Arte Dramática da USP - Universidade de São Paulo (2005-2006). Foi professor Associado da UFRN (2006-2018), onde desenvolveu pesquisas na área de Dramaturgia, Teatro, Literatura e Cinema. Membro do Grupo de Pesquisa Linguagens da Cena: imagem, cultura e representação (2012-2018) e do Grupo de Pesquisa em Estudos Irlandeses (2014-2018 /Diretório do CNPq). Participou da Comissão de criação do 1º Curso de Especialização em Cinema da UFRN (2014), sendo seu atual coordenador (2015-2016). Criou e implementou o Componente Curricular Etnodrama no Curso de Licenciatura em Teatro (2013). Participou da Comissão de elaboração, criação e implementação do Programa de Pós-Graduação em Artes Cênicas - PPGArC/UFRN, onde exerceu a função de coordenador (2008-2012). Editor dos Cadernos do LINCC - Linguagens da Cena Contemporânea (ISSN: 1983-9197). Foi coordenador do Grupo de Trabalho - Territórios e Fronteiras da Cena na ABRACE (2012-2014) e vice-coordenador do mesmo Grupo (2010-2012). Membro do Comitê Científico da ABRACE (2010-2014). Desde 1999 vem pesquisando e publicando sobre:  Teatro da Androginia; Etnodrama; Performance; Performances da Escrita; Performatividade em Textos Teatrais Contemporâneos; Matrizes Estéticas e Culturais da Cena Contemporânea.",31-05-2022,Universidade Federal de Ouro Preto,https://orcid.org/0000-0002-0955-948X
Diálogos Musicais na Pós-graduação: práticas de performance n.6,2021,Português,VAZIO,"['Luciana Monteiro de Castro Silva Dutra', 'Fausto Borém', 'Eduardo Campolina']","['1', '2', '3']",['1'],9482569745798601,Luciana Monteiro de Castro Silva Dutra,Dutra,"MONTEIRO DE CASTRO, Luciana",Belo Horizonte,MG,"Possui graduação em Engenharia Civil pela Universidade Federal de Minas Gerais (1987), graduação em Música (Canto) pela Universidade Federal de Minas Gerais (1996), mestrado em Música pela UFMG (2001) e Doutorado em Letras - Literatura Comparada - Literatura e outros sistemas semióticos pela UFMG (2009). É professora da Escola de Música  da Universidade Federal de Minas Gerais desde 2002. Tem experiência na área de Artes, Música, com ênfase em Canto, atuando principalmente nos seguintes temas: técnica vocal, fisiologia da voz, interpretação de repertório vocal, canção de câmara brasileira e estrangeira, ópera, música vocal sinfônica, música colonial brasileira, semiótica da canção.",19-05-2022,Universidade Federal de Minas Gerais,
Cadernos Musicais Brasileiros vol.9 (online): Canções de Carmen Vasconcellos para canto e piano,2020,Português,VAZIO,"['Luciana Monteiro de Castro Silva Dutra', 'Mauro Chantal']","['1', '2']",['1'],9482569745798601,Luciana Monteiro de Castro Silva Dutra,Dutra,"MONTEIRO DE CASTRO, Luciana",Belo Horizonte,MG,"Possui graduação em Engenharia Civil pela Universidade Federal de Minas Gerais (1987), graduação em Música (Canto) pela Universidade Federal de Minas Gerais (1996), mestrado em Música pela UFMG (2001) e Doutorado em Letras - Literatura Comparada - Literatura e outros sistemas semióticos pela UFMG (2009). É professora da Escola de Música  da Universidade Federal de Minas Gerais desde 2002. Tem experiência na área de Artes, Música, com ênfase em Canto, atuando principalmente nos seguintes temas: técnica vocal, fisiologia da voz, interpretação de repertório vocal, canção de câmara brasileira e estrangeira, ópera, música vocal sinfônica, música colonial brasileira, semiótica da canção.",19-05-2022,Universidade Federal de Minas Gerais,
Diálogos Musicais na Pós-Graduação: Práticas de Performance n.4,2019,Português,VAZIO,"['Luciana Monteiro de Castro Silva Dutra', 'Fausto Borém']","['1', '2']",['1'],9482569745798601,Luciana Monteiro de Castro Silva Dutra,Dutra,"MONTEIRO DE CASTRO, Luciana",Belo Horizonte,MG,"Possui graduação em Engenharia Civil pela Universidade Federal de Minas Gerais (1987), graduação em Música (Canto) pela Universidade Federal de Minas Gerais (1996), mestrado em Música pela UFMG (2001) e Doutorado em Letras - Literatura Comparada - Literatura e outros sistemas semióticos pela UFMG (2009). É professora da Escola de Música  da Universidade Federal de Minas Gerais desde 2002. Tem experiência na área de Artes, Música, com ênfase em Canto, atuando principalmente nos seguintes temas: técnica vocal, fisiologia da voz, interpretação de repertório vocal, canção de câmara brasileira e estrangeira, ópera, música vocal sinfônica, música colonial brasileira, semiótica da canção.",19-05-2022,Universidade Federal de Minas Gerais,
Diálogos,2005,Português,VAZIO,"['Luciana Monteiro de Castro Silva Dutra', 'Maria Antonieta Pereira']","['1', '2']",['1'],9482569745798601,Luciana Monteiro de Castro Silva Dutra,Dutra,"MONTEIRO DE CASTRO, Luciana",Belo Horizonte,MG,"Possui graduação em Engenharia Civil pela Universidade Federal de Minas Gerais (1987), graduação em Música (Canto) pela Universidade Federal de Minas Gerais (1996), mestrado em Música pela UFMG (2001) e Doutorado em Letras - Literatura Comparada - Literatura e outros sistemas semióticos pela UFMG (2009). É professora da Escola de Música  da Universidade Federal de Minas Gerais desde 2002. Tem experiência na área de Artes, Música, com ênfase em Canto, atuando principalmente nos seguintes temas: técnica vocal, fisiologia da voz, interpretação de repertório vocal, canção de câmara brasileira e estrangeira, ópera, música vocal sinfônica, música colonial brasileira, semiótica da canção.",19-05-2022,Universidade Federal de Minas Gerais,
Anais do Vº simpósio Brasileiro de Computação e Música,1998,Português,VAZIO,['Mauricio Alves Loureiro'],['1'],['1'],9480268986413015,Mauricio Alves Loureiro,Loureiro,"LOUREIRO, Mauricio Alves;LOUREIRO, MAURÍCIO ALVES;LOUREIRO, MAURICIO A.;Loureiro, Maurício;LOUREIRO, MAURÃCIO;LOUREIRO, MAURÃ­CIO",Belo Horizonte,MG,"Possui graduação em Engenharia Aeronáutica pelo ITA - Instituto Tecnológico de Aeronáutica (1976), graduação em Música, habilitação Clarineta pela Staatliche Hochschule für Musik Freiburg / Albert-Ludwigs Universität Freiburg, Alemanha (1983), Mestrado em Música pela University of Iowa, EUA (1989) e Doutorado em Música pela University of Iowa (1991). Foi Professor do Instituto de Artes do Planalto da UNESP - Universidade Estadual Paulista (1984-1992) e Assistente de Primeira Clarineta da OSESP - Orquestra Sinfônica do Estado de São Paulo. Atualmente é Pesquisador nível 1B do CNPq - Conselho Nacional de Desenvolvimento Científico e Tecnológico, Professor titular da Escola de Música da Universidade Federal de Minas Gerais e Diretor do IEAT - Instituo de Estudos Avançados Transdisciplinares da UFMG. Tem experiência na área de Música, com ênfase em Sonologia, atuando principalmente nos seguintes temas: performance musical, clarineta, acústica musical e análise empírica da performance musical.",14-06-2022,Universidade Federal de Minas Gerais,
Música e Educação: Série Diálogos com o Som - Ensaios,2015,Português,VAZIO,"['Helena Lopes da Silva', 'José Antônio Baetha Zille']","['1', '2']",['1'],4514157223220619,Helena Lopes da Silva,Silva,"SILVA, Helena Lopes da;LOPES DA SILVA, HELENA",Cruz Alta,RS,"Possui graduação em Educação Artística-Licenciatura Plena em Música - Escola Superior de Artes Santa Cecília (1989), Mestrado e Doutorado - PPG Música UFRGS (2000; 2009). É professora da Escola de Música da Universidade Federal de Minas Gerais (UFMG) , atuando como docente no Curso de licenciatura em Música e no Programa de Pós-Graduação em Música.  Desenvolve pesquisas na área de educação musical, contemplando temáticas ligadas à formação de professores de música, processos de ensino e aprendizagem musical em contextos diversos, mediação da escuta musical, juventude e música.Pesquisadora do Grupo de Pesquisa Aprendizagens Musicais na Contemporaneidade ? APREMUS/CNPq/UNESP. Coordenadora regional (região Sudeste) da Associação Brasileira de Educação Musical (ABEM) e do Núcleo Artes do Programa Residência Pedagógica CAPES/UFMG.",19-06-2022,Universidade Federal de Minas Gerais,
REGRAS DO JOGO [cd ROM],2003,Português,VAZIO,"['Patricia Dias FRANCA-HUCHET', 'Kurt Navigator']","['1', '2']",['1'],9065267896846482,Patricia Dias FRANCA-HUCHET,FRANCA-HUCHET,"FRANCA-HUCHET, P. D.;FRANCA-HUCHET - UNIVERSIDADE FEDERAL DE MINAS GERAIS, PATRICIA DIAS;DIAS FRANCA-HUCHET, P.;FRANCA-HUCHET, P.;FRANCA, P.D.;FRANCA,P.;FRANCA-HUCHE Patrícia;FRANCA-HUCHET, Patricia Dias",Belo Horizonte,MG,"Professora Titular da Escola de Belas Artes da Universidade Federal de Minas Gerais. Doctorat e Master pela Université de Paris I Panthéon Sorbonne. Master 1 pela Université de Paris VIII. Pós-doutorado pela Université de Paris III, Institut de Recherche sur le Cinéma et l?Audiovisuel (IRCAV) e no Centre de Recherche en Esthétique du Cinéma et des Images (CRECI) 2009. Pós-doutorado pela EHESS: École des Hautes Études en Sciences Sociales/2019. Coordena o grupo de pesquisa BE-IT: Bureau de estudos sobre a imagem e o tempo.  É membro do corpo permanente do PPGArtes da EBA/UFMG [que ajudou a fundar] desde 1998. Foi professora (Recém doutora, CNPq) Universidade de São Paulo [ECA-CAP]. Tem publicações em livros e revistas especializadas no Brasil e em outros países. Foi professora convidada da Universitat Politècnica de Valencia durante Estágio Pós-doutoral em 2009. Pesquisou, expôs e publicou na Fondation Danäe/França. Tem experiência na área de Artes, atuando principalmente nos seguintes temas:   imagem, fotografia, literatura, instalação, pintura, desenho e edição. Foi residente no IEAT: Instituto de Estudos Avançados Transdisciplinares da UFMG (2013). Foi presidente do Comitê de Linguística Letras e Artes da UFMG (2016-2018). Sua pesquisa atual envolvendo fotografia e literatura foi mostrada e apresentada em vários países: França (Paris e Mulhouse), Espanha (Madrid e Lálin), Canadá (Montréal), Brasil (Brasília, Florianópolis, Porto Alegre, Rio de Janeiro e Belo Horizonte). Foi membro do IAWIS ? International Association of Words and Image Studies ? de 2010 a 2104. Sua tese de doutorado Assolement de la peinture; vers une pratique de l'installation ganhou uma distinção, na França, em 2019 e está entre as 50 melhores teses no certame &amp;quot;&amp;quot;Transfert de connaissances vers la pratique&amp;quot; ficando na 28° posição.",20-07-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-3534-161X
"Apontamentos em Musicoterapia , volume 1",2005,Português,VAZIO,"['Renato Tocantins Sampaio', 'Ana Cristina Parente Sampaio']","['1', '2']",['1'],8981208106060351,Renato Tocantins Sampaio,Sampaio,"SAMPAIO, R. T.;SAMPAIO, RENATO",Belem,PA,"Possui graduação em Musicoterapia (1996) e em  Educação Artística - Licenciatura Plena em Música (1997), mestrado em Comunicação e Semiótica (2001) e doutorado em Neurociências (2015). É Professor Adjunto da Universidade Federal de Minas Gerais, onde leciona na Graduação em Música/Musicoterapia, na Especialização em Neurociências, na Especialização em Transtorno do Espectro do Autismo, no Programa de Pós-graduação em Música e no Programa de Pós-graduação em Neurociências. Tem experiência na área de Musicoterapia, Neurociências e Arte-Educação, atuando principalmente nos seguintes temas: Prática Clínica em Musicoterapia, Avaliação Musicoterapêutica, Transtornos do Desenvolvimento, Educação Musical e Educação Inclusiva. Líder do Grupo de Pesquisa (cadastrado no CNPq) &amp;quot;Centro de Estudos em Musicoterapia&amp;quot; na UFMG.  Apresentou trabalhos em eventos científicos e publicou artigos e capítulos de livro no Brasil e no Exterior.",19-05-2022,Universidade Federal de Minas Gerais,http://orcid.org/0000-0002-4384-6669
"Atravessamentos: ensino-aprendizagem de arte, formação do professor e educação infantil",2015,Português,VAZIO,['Ana Cristina Carvalho Pereira'],['1'],['1'],8524050960433272,Ana Cristina Carvalho Pereira,Pereira,"PEREIRA, A. C. C.;CARVALHO PEREIRA, ANA CRISTINA;PEREIRA, ANA CRISTINA CARVALHO",São Paulo,SP,"Possui graduação em Pedagogia Licenciatura Plena pelo Centro Universitário de Belo Horizonte (2001), mestrado em Educação Tecnológica pelo Centro Federal de Educação Tecnológica de Minas Gerais (2005) e doutorado em Pós Graduação em Estudos Lingüísticos pela Universidade Federal de Minas Gerais (2010). Atualmente é professor associado da Universidade Federal de Minas Gerais, membro da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas, colaborador da Associação Nacional de Pós-Graduação e Pesquisa em Letras e Linguística, assessora da Prefeitura Municipal de Belo Horizonte, profissional de dança da Associação Profissional dos Profissionais da Dança, bailarina/coreógrafa/maitre do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões de MG, bailarina do Sindicato dos Artistas e Técnicos em Espetáculos de Diversões, sócio do Conselho Brasileiro de Dança e bailarina da Associação Profissional dos Artistas e Técnicos em Espetáculos de Diversões. Tem experiência na área de Educação, com ênfase em Educação, atuando principalmente nos seguintes temas: analogias e metáforas, recurso didático, dança, dança clássica e formação humana.",13-04-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-2421-6757
